FanID,Age
34400,41
34418,86
34427,38
34434,75
34454,57
34501,37
34512,40
34524,46
34527,59
34530,44
34573,74
34582,79
34618,82
34705,40
34747,70
34756,39
34759,99
34831,50
34835,37
34844,73
34867,62
34908,81
34945,58
34986,73
34995,87
35055,69
35122,73
35146,75
35239,66
35240,63
35275,75
35276,40
35284,73
35292,54
35307,76
35321,68
35372,84
35380,55
35381,77
35481,41
35494,91
35517,55
35529,55
35536,56
35541,35
35562,37
35563,67
35575,45
35579,42
35605,79
35607,80
35609,59
35615,79
35619,76
35621,55
35648,70
35657,35
35706,56
35717,60
35721,71
35730,64
35745,51
35793,63
35803,40
35807,55
35813,68
35814,38
35828,64
35832,73
35834,79
35845,60
35847,53
35852,38
35854,32
35877,46
35896,63
35900,40
35915,54
35934,48
35935,42
35973,57
36003,44
36013,47
36016,67
36019,34
36038,59
36100,41
36122,37
36142,53
36153,88
36182,79
36202,70
36302,60
36380,79
36431,72
36461,83
36462,54
36463,75
36464,46
36465,60
36467,46
36474,64
36484,47
36485,66
36487,41
36489,54
36492,53
36493,51
36496,86
36498,43
36499,63
36504,40
36526,58
36660,43
36674,42
36680,44
36682,58
36689,49
36705,34
36714,37
36722,51
36750,75
36759,79
36762,47
36763,45
36765,43
36766,41
36767,38
36770,42
36775,64
36814,39
36831,45
36833,45
36845,83
36847,39
36852,41
36865,42
36867,70
36873,78
36881,69
36882,40
36883,53
36886,46
36890,53
36893,56
36897,82
36899,56
36904,48
36907,54
36922,58
36926,70
36927,33
36928,39
36947,56
36961,55
36962,41
36963,41
36964,66
36965,61
36966,49
36989,74
36998,77
37006,48
37007,78
37011,42
37012,39
37013,53
37015,65
37018,39
37019,70
37037,38
37050,51
37051,51
37053,43
37063,58
37078,76
37085,39
37092,44
37093,44
37094,38
37096,37
37097,46
37107,47
37121,79
37136,49
37147,74
37170,51
37185,57
37200,37
37204,40
37206,40
37229,43
37236,65
37251,89
37252,38
37256,56
37298,61
37302,42
37303,40
37317,37
37324,76
37325,38
37350,78
37361,50
37384,50
37407,43
37412,56
37418,40
37428,37
37508,80
37530,76
37542,80
37549,56
37556,76
37565,34
37568,93
37590,57
37591,42
37593,75
37595,37
37621,75
37629,65
37642,63
37668,48
37672,43
37673,74
37674,64
37678,40
37679,74
37681,64
37682,39
37693,39
37700,70
37702,42
37703,59
37705,44
37708,78
37715,37
37728,58
37737,71
37769,52
37779,53
37781,79
37785,47
37790,42
37800,50
37803,47
37805,41
37806,76
37809,64
37812,66
37813,39
37814,79
37823,36
37826,63
37832,61
37864,56
37865,43
37888,78
37889,38
37891,77
37913,57
37928,46
37942,76
37949,39
37955,45
37967,40
37970,58
37981,79
37989,65
37995,37
38000,80
38017,69
38026,40
38029,38
38037,49
38038,43
38039,71
38043,91
38044,39
38045,46
38049,56
38053,53
38056,41
38069,73
38078,48
38084,53
38093,40
38098,59
38099,37
38110,42
38112,38
38117,40
38120,41
38124,50
38144,35
38161,60
38177,53
38180,50
38198,51
38222,50
38260,76
38262,45
38266,76
38267,77
38286,41
38298,69
38307,65
38311,39
38316,41
38328,62
38337,48
38344,41
38349,78
38350,41
38352,40
38354,39
38372,46
38379,77
38381,41
38398,71
38399,49
38404,75
38414,74
38423,72
38479,72
38535,65
38607,71
38698,40
38732,32
38749,84
38752,56
38763,50
38781,80
38821,73
38847,79
38890,60
38891,56
38895,54
38901,42
38935,80
38995,87
39039,67
39042,64
39054,69
39136,80
39146,87
39172,91
39287,64
39297,82
39327,62
39329,32
39347,76
39374,73
39397,59
39564,72
39633,55
39690,60
39694,75
39727,68
39735,72
39755,78
39807,71
39846,67
39864,73
39881,76
39908,97
39927,82
40024,59
40053,80
40063,77
40093,65
40139,59
40144,73
40154,45
40158,53
40166,46
40201,65
40205,69
40209,39
40216,72
40220,42
40225,61
40236,79
40253,36
40254,70
40265,71
40274,36
40285,41
40293,40
40296,69
40338,39
40346,41
40355,75
40376,39
40377,54
40381,43
40391,44
40408,74
40415,65
40424,69
40434,64
40446,70
40450,82
40453,34
40460,41
40477,64
40499,87
40572,54
40598,43
40601,72
40605,78
40658,62
40667,40
40697,44
40700,64
40704,40
40770,78
40774,32
40776,47
40778,82
40790,70
40793,41
40800,40
40803,37
40822,79
40829,37
40832,39
40842,40
40864,83
40881,58
40884,65
40886,74
40887,69
40907,63
40929,70
40948,62
40979,67
40987,64
40992,39
41001,38
41005,48
41007,33
41011,48
41012,78
41030,42
41031,59
41033,40
41035,40
41036,62
41039,41
41041,39
41045,41
41050,43
41051,63
41070,50
41072,50
41092,62
41104,74
41115,34
41119,65
41127,40
41152,69
41153,39
41161,76
41162,47
41179,87
41186,79
41193,71
41197,69
41206,59
41209,78
41216,40
41217,74
41223,55
41225,42
41237,42
41238,42
41243,68
41248,61
41253,61
41259,49
41270,55
41305,84
41306,40
41341,59
41342,45
41343,45
41344,41
41345,40
41347,42
41349,39
41354,87
41397,42
41434,58
41462,55
41495,39
41581,93
41780,52
41783,67
41790,47
41801,57
41817,35
41829,50
41833,39
41839,60
41912,56
41923,46
41932,75
42055,75
42063,34
42094,42
42111,85
42122,73
42127,70
42133,44
42134,39
42135,76
42136,39
42137,39
42138,39
42144,83
42155,55
42163,38
42191,40
42192,59
42199,71
42203,72
42205,44
42206,38
42208,71
42214,37
42215,39
42231,37
42232,36
42242,46
42274,58
42284,42
42301,39
42303,66
42312,72
42314,70
42324,62
42332,36
42389,80
42461,56
42476,76
42480,54
42485,77
42515,42
42516,41
42540,58
42559,43
42569,31
42574,48
42638,47
42649,52
42680,90
42709,70
42761,52
42772,53
42788,54
42790,52
42792,55
42793,55
42797,49
42798,41
42799,62
42800,41
42801,40
42803,63
42805,59
42807,44
42808,39
42811,38
42814,48
42815,44
42817,45
42874,43
42898,64
42904,78
42939,81
42947,58
42989,66
43048,79
43076,56
43084,77
43115,74
43146,68
43185,77
43234,48
43257,70
43285,70
43287,55
43340,63
43355,55
43361,68
43376,80
43431,43
43439,45
43446,78
43473,66
43503,65
43504,42
43505,40
43511,84
43531,63
43536,51
43541,61
43572,45
43580,85
43623,77
43656,59
43676,73
43680,46
43686,73
43705,41
43710,90
43719,95
43775,78
43828,68
43837,55
43878,51
43896,68
43940,66
43961,61
44024,70
44031,68
44050,72
44058,58
44125,84
44229,54
44244,41
44323,87
44351,85
44380,34
44502,78
44550,77
44612,94
44615,51
44620,75
44680,82
44692,57
44699,101
44723,42
44724,91
44725,38
44728,41
44732,39
44735,64
44740,37
44741,64
44742,55
44743,51
44745,62
44747,59
44751,38
44759,75
44766,41
44767,64
44779,39
44796,58
44827,79
44839,79
44845,73
44871,84
44886,38
44891,43
44906,72
44944,33
44952,73
44965,54
45016,50
45022,38
45025,59
45032,76
45087,75
45113,80
45145,41
45159,41
45163,37
45166,40
45168,45
45175,75
45183,67
45184,39
45206,68
45219,43
45223,47
45225,39
45237,48
45261,55
45271,78
45309,81
45313,42
45325,44
45326,42
45327,39
45328,41
45331,45
45332,66
45334,38
45336,61
45339,55
45342,40
45349,40
45352,41
45363,70
45367,61
45369,40
45373,41
45381,46
45393,71
45394,42
45406,60
45416,41
45427,39
45455,45
45469,71
45471,41
45473,40
45476,40
45492,40
45493,69
45505,69
45513,39
45528,68
45536,85
45541,50
45542,37
45543,43
45546,52
45548,80
45555,40
45573,52
45576,46
45579,89
45583,39
45585,53
45586,37
45596,38
45604,68
45608,42
45609,91
45612,66
45629,38
45632,38
45667,41
45668,57
45672,52
45673,44
45674,39
45675,38
45687,72
45689,71
45691,38
45695,38
45701,63
45703,88
45705,38
45707,53
45709,36
45712,81
45713,44
45715,47
45725,43
45728,41
45741,79
45744,38
45745,38
45747,48
45749,60
45752,92
45753,39
45754,69
45778,41
45800,39
45801,68
45805,69
45838,42
45845,82
45856,41
45870,42
45872,44
45879,49
45888,51
45891,41
45895,36
45896,53
45902,37
45906,79
45918,38
45919,46
45920,38
45931,38
45943,37
45957,41
45959,44
45961,46
45963,61
45966,47
45969,39
45971,38
45979,70
45998,72
46007,37
46009,42
46024,40
46029,91
46034,69
46035,65
46047,54
46080,49
46095,38
46098,48
46100,57
46101,38
46103,38
46113,67
46118,78
46121,42
46132,38
46133,39
46137,39
46143,83
46149,79
46152,38
46166,39
46170,77
46192,38
46196,83
46202,46
46227,63
46229,63
46230,76
46262,72
46284,57
46285,51
46292,72
46305,38
46308,60
46310,37
46315,42
46349,77
46386,55
46398,66
46449,45
46458,66
46459,50
46466,76
46484,71
46514,99
46579,75
46589,44
46645,81
46648,74
46649,43
46651,53
46667,33
46675,57
46676,51
46768,58
46787,76
46790,46
46810,85
46817,40
46826,76
46828,58
46856,37
46857,40
46858,79
46865,54
46867,86
46875,61
46883,70
46930,100
46946,48
46968,59
46974,60
46976,37
46978,43
46996,52
47013,85
47036,64
47115,43
47139,40
47141,72
47162,71
47179,124
47192,85
47196,35
47199,43
47223,38
47224,78
47273,28
47293,58
47313,82
47323,38
47325,59
47329,74
47345,77
47352,71
47374,82
47388,48
47405,40
47411,41
47412,60
47437,71
47456,86
47492,76
47506,81
47507,42
47517,36
47530,70
47538,79
47540,75
47542,64
47675,59
47762,97
47771,71
47883,58
47907,45
47926,41
47966,90
47967,79
47980,51
47984,57
47987,52
48004,37
48008,40
48010,52
48012,54
48061,42
48063,40
48064,38
48065,47
48068,44
48070,42
48071,40
48080,78
48081,41
48092,51
48099,83
48119,82
48160,39
48186,39
48192,64
48204,43
48215,74
48224,59
48249,76
48269,77
48276,81
48311,69
48312,64
48351,37
48372,60
48377,70
48379,37
48398,37
48400,33
48418,39
48436,77
48458,76
48480,71
48486,42
48488,57
48489,71
48501,61
48509,74
48538,38
48550,57
48555,42
48575,75
48581,67
48591,77
48609,70
48641,53
48660,69
48689,43
48697,33
48730,38
48743,95
48760,86
48814,69
48818,76
48866,80
48871,50
48874,43
48893,63
48903,38
48907,41
48919,45
48924,57
48926,55
48939,37
48944,47
48966,42
48969,43
48988,51
48991,56
49000,46
49012,80
49015,34
49022,52
49045,55
49051,80
49075,55
49077,42
49085,55
49135,77
49162,61
49178,60
49194,61
49201,55
49208,33
49225,65
49243,82
49244,48
49247,41
49279,56
49291,48
49331,42
49334,51
49341,40
49342,49
49343,48
49351,37
49356,51
49380,53
49387,38
49390,74
49393,80
49406,58
49413,46
49414,38
49437,52
49447,43
49486,53
49509,39
49519,58
49526,48
49539,45
49540,40
49541,54
49542,47
49543,50
49557,56
49560,36
49594,44
49596,52
49597,39
49598,82
49604,65
49622,87
49624,37
49658,80
49664,69
49669,67
49672,58
49677,75
49679,76
49683,47
49689,72
49694,77
49696,82
49706,44
49708,76
49715,86
49725,78
49732,77
49749,72
49751,52
49772,38
49777,98
49873,92
49883,32
49897,64
49925,47
49927,77
49955,67
50030,45
50033,69
50052,83
50062,68
50077,88
50081,73
50114,62
50121,78
50150,71
50179,94
50244,75
50266,67
50288,77
50306,42
50308,54
50317,80
50458,62
50491,64
50522,37
50605,42
50629,42
50632,40
50645,39
50673,68
50676,64
50681,52
50693,78
50702,44
50714,53
50715,53
50716,49
50728,73
50744,40
50751,66
50753,71
50757,56
50759,80
50760,39
50773,35
50784,39
50815,41
50838,69
50857,65
50867,39
50880,45
50884,76
50886,67
50892,70
50895,65
50897,59
50903,88
50907,97
50908,38
50913,51
50914,51
50915,59
50919,55
50921,42
50922,76
50926,39
50928,50
50933,45
50942,38
50944,42
50949,83
50950,58
50951,57
50952,44
50953,78
50968,49
50978,61
50980,61
50983,56
51002,72
51003,67
51014,40
51019,39
51036,88
51040,65
51052,82
51057,66
51084,68
51087,76
51101,65
51102,74
51103,64
51105,46
51106,45
51107,56
51108,40
51109,41
51110,38
51113,39
51126,38
51128,56
51130,36
51173,72
51174,67
51181,57
51182,62
51184,41
51188,39
51190,66
51191,41
51199,57
51208,54
51218,63
51240,40
51265,46
51271,73
51273,47
51274,44
51275,40
51277,42
51278,64
51284,43
51306,81
51314,80
51327,33
51335,58
51346,50
51364,38
51383,82
51392,39
51430,56
51455,81
51478,77
51487,82
51517,52
51544,74
51562,71
51599,45
51606,78
51616,40
51620,35
51647,48
51707,55
51757,84
51793,77
51825,89
51847,56
51849,72
51868,83
51923,44
51942,40
52008,88
52017,84
52028,51
52038,76
52060,37
52093,42
52183,46
52217,77
52264,64
52272,46
52274,56
52286,40
52290,44
52296,70
52299,41
52325,80
52326,73
52336,50
52339,60
52345,42
52353,64
52354,44
52365,59
52370,66
52381,60
52409,46
52412,79
52444,50
52451,53
52462,64
52469,37
52470,65
52471,44
52481,83
52488,48
52491,76
52499,48
52539,58
52541,48
52542,46
52549,45
52559,50
52560,43
52564,34
52627,72
52636,82
52642,39
52659,36
52676,55
52677,39
52680,39
52681,39
52683,59
52697,57
52707,41
52708,72
52711,45
52720,58
52722,84
52737,40
52740,40
52741,47
52809,45
52811,77
52857,73
52887,41
52924,60
52945,41
52951,72
52954,46
52966,77
52979,63
52983,78
52986,42
52990,76
53015,81
53037,78
53068,58
53175,52
53245,65
53331,59
53341,71
53343,79
53350,40
53351,41
53352,38
53357,58
53358,40
53364,77
53375,80
53382,38
53399,88
53415,49
53422,67
53423,50
53424,44
53426,77
53428,47
53430,38
53431,39
53443,39
53498,40
53539,42
53540,58
53552,72
53553,66
53554,78
53555,49
53556,52
53557,39
53558,39
53563,46
53565,56
53573,52
53575,65
53580,57
53591,46
53592,41
53595,42
53596,40
53602,42
53605,42
53607,50
53610,42
53611,55
53613,40
53614,46
53616,58
53617,66
53618,43
53622,44
53626,67
53638,42
53640,41
53645,42
53690,49
53709,72
53710,40
53722,86
53724,53
53729,62
53731,65
53733,49
53734,40
53735,44
53736,48
53739,48
53740,45
53742,44
53744,51
53746,41
53748,73
53749,42
53751,41
53752,102
53778,43
53785,34
53787,38
53793,44
53794,39
53795,75
53800,50
53810,41
53811,38
53812,48
53823,56
53826,91
53828,41
53833,56
53836,41
53847,52
53848,48
53849,46
53850,51
53852,73
53859,42
53861,58
53866,39
53870,75
53885,40
53889,61
53893,42
53899,61
53901,39
53903,45
53904,46
53912,59
53923,43
53971,63
53976,38
53981,40
53985,76
53988,65
54003,78
54017,52
54026,42
54035,71
54037,49
54050,65
54060,35
54071,51
54101,48
54103,77
54106,42
54118,54
54121,41
54126,51
54127,51
54128,47
54133,42
54135,41
54136,40
54141,38
54144,37
54145,37
54149,42
54150,59
54153,60
54157,49
54161,54
54167,40
54171,38
54185,96
54190,48
54249,53
54258,40
54264,71
54273,72
54278,54
54287,54
54316,38
54323,50
54328,50
54337,51
54340,67
54369,85
54375,38
54384,39
54388,37
54404,50
54408,69
54423,45
54426,38
54427,56
54428,78
54430,51
54445,37
54449,54
54453,39
54507,71
54512,37
54515,66
54527,39
54537,39
54544,44
54545,40
54546,47
54548,44
54550,40
54564,78
54573,62
54587,54
54589,69
54603,53
54606,56
54610,38
54628,39
54632,63
54634,38
54640,94
54643,39
54658,38
54659,75
54660,38
54673,69
54678,65
54685,45
54708,77
54727,38
54741,81
54748,60
54749,55
54752,64
54754,49
54755,40
54773,74
54774,40
54778,38
54780,62
54782,85
54820,39
54824,76
54831,40
54845,38
54855,39
54856,38
54858,38
54861,45
54863,40
54868,72
54872,40
54880,47
54913,78
54921,49
54922,34
54931,60
54937,58
54938,59
54940,59
54958,42
54970,67
54980,84
54982,78
54992,75
54993,51
55007,44
55025,49
55035,80
55061,58
55079,35
55132,53
55140,87
55147,71
55150,40
55194,61
55195,40
55210,43
55215,78
55223,79
55236,67
55241,46
55246,38
55309,50
55319,45
55338,55
55371,75
55387,56
55415,71
55443,80
55477,62
55486,78
55511,85
55621,38
55633,65
55691,78
55746,46
55801,53
55806,76
55829,73
55854,84
55915,55
55947,48
55979,66
56044,77
56055,68
56079,82
56113,66
56126,79
56154,39
56177,85
56203,77
56300,46
56323,71
56346,51
56355,69
56361,33
56407,48
56439,62
56478,89
56496,79
56499,70
56529,75
56566,69
56569,51
56570,71
56576,50
56581,73
56710,73
56713,59
56721,55
56836,56
56846,78
56872,88
56882,72
56929,87
56953,65
57014,49
57030,59
57032,72
57033,45
57035,45
57037,42
57049,53
57052,42
57082,54
57089,65
57120,63
57129,35
57149,68
57211,51
57253,58
57260,56
57308,49
57337,51
57340,38
57347,40
57348,57
57355,41
57362,59
57389,34
57439,71
57452,80
57469,58
57470,49
57487,42
57493,66
57496,72
57514,83
57533,49
57556,39
57559,76
57589,45
57627,54
57631,63
57632,83
57641,55
57644,42
57651,65
57654,46
57669,64
57710,55
57723,61
57728,81
57730,43
57733,38
57734,40
57736,38
57741,98
57752,67
57764,34
57774,66
57787,39
57799,82
57807,45
57818,62
57851,89
57861,44
57875,64
57879,62
57886,58
57890,38
57891,39
57899,40
57905,50
57914,33
57932,51
57933,88
57936,50
57938,46
57939,53
57940,50
57941,38
57948,74
57952,74
57967,36
57977,49
57982,57
57996,67
57998,54
58007,73
58012,54
58031,40
58040,44
58041,43
58049,55
58065,71
58067,55
58075,68
58078,67
58083,53
58084,67
58090,42
58113,80
58118,52
58134,35
58149,87
58165,70
58179,47
58208,83
58209,57
58242,69
58256,78
58264,62
58275,79
58284,95
58347,64
58355,44
58363,44
58378,76
58393,38
58408,48
58413,39
58419,39
58431,60
58471,49
58578,60
58597,68
58669,74
58719,43
58723,79
58731,66
58748,72
58757,66
58800,37
58809,64
58823,50
58838,43
58845,37
58846,43
58849,47
58850,72
58852,36
58871,38
58878,44
58879,44
58881,43
58884,42
58898,68
58901,78
58905,38
58907,78
58908,41
58918,53
58931,84
58936,39
58938,37
58939,55
58941,79
58949,69
58958,43
58972,71
58988,61
58992,72
58996,37
59022,72
59030,86
59057,67
59114,57
59195,44
59206,87
59225,62
59293,82
59336,65
59338,49
59353,62
59358,71
59372,70
59380,55
59391,62
59395,54
59407,54
59472,87
59473,70
59475,64
59496,77
59508,85
59537,70
59547,86
59559,79
59561,66
59562,31
59627,50
59669,74
59721,76
59759,74
59766,52
59811,51
59850,56
59853,72
59868,79
59886,75
59893,80
59902,48
59911,50
59913,37
59927,77
59937,74
59946,78
60021,79
60028,55
60070,74
60088,75
60168,78
60177,76
60194,83
60197,33
60210,45
60214,40
60215,49
60217,36
60220,69
60222,78
60223,64
60225,41
60228,37
60235,38
60237,51
60240,87
60246,45
60248,67
60257,47
60258,50
60259,58
60265,50
60268,44
60271,32
60274,45
60275,36
60276,76
60292,40
60294,47
60296,58
60305,51
60312,45
60314,36
60321,44
60334,41
60336,49
60337,57
60343,37
60346,37
60354,78
60367,67
60368,73
60388,66
60394,68
60409,94
60454,39
60471,67
60500,61
60645,44
60707,76
60751,40
60812,82
60859,77
60887,43
60915,93
60978,80
61039,75
61117,71
61127,47
61172,62
61173,41
61190,37
61197,75
61203,72
61204,39
61205,51
61207,79
61212,48
61215,64
61216,54
61217,38
61235,47
61240,46
61241,45
61243,41
61244,48
61325,41
61326,60
61327,36
61328,55
61330,55
61332,63
61335,39
61336,44
61338,44
61340,69
61341,58
61350,73
61357,35
61359,85
61362,69
61368,50
61369,43
61374,79
61377,48
61380,53
61382,46
61386,47
61391,78
61399,44
61406,44
61407,42
61408,47
61411,52
61412,45
61414,44
61415,43
61418,40
61419,45
61420,41
61421,41
61422,39
61423,40
61424,42
61453,70
61472,79
61481,70
61501,77
61515,74
61536,61
61594,53
61619,46
61632,79
61679,49
61686,77
61724,54
61725,78
61738,44
61739,39
61743,40
61744,85
61751,58
61764,37
61768,42
61780,38
61792,40
61799,80
61800,71
61801,45
61803,85
61814,37
61827,56
61833,39
61840,39
61846,41
61850,67
61861,74
61862,40
61868,40
61873,38
61875,42
61879,36
61883,58
61886,37
61887,38
61895,58
61898,52
61919,47
61929,84
61933,62
61943,51
61955,40
61961,40
61964,77
61965,71
61966,40
61980,42
61982,38
61983,47
61986,85
61988,52
61989,37
61999,49
62002,35
62009,39
62011,45
62015,46
62020,81
62026,66
62027,41
62029,66
62032,75
62033,37
62037,38
62039,81
62040,39
62047,80
62049,73
62054,68
62056,38
62058,39
62062,63
62063,80
62074,48
62081,56
62084,38
62086,40
62095,39
62097,46
62098,52
62100,76
62102,68
62111,74
62113,39
62115,56
62124,55
62131,43
62144,36
62146,37
62157,42
62158,41
62159,39
62162,82
62163,68
62164,42
62168,67
62170,47
62171,40
62172,51
62174,59
62182,39
62183,54
62185,37
62190,37
62201,44
62213,37
62214,68
62217,64
62218,47
62219,38
62226,39
62232,46
62238,63
62253,39
62254,41
62256,54
62257,44
62270,48
62273,37
62274,61
62281,44
62282,40
62284,38
62285,36
62295,39
62306,80
62323,40
62324,35
62327,40
62329,37
62330,61
62338,39
62344,56
62351,61
62369,40
62374,56
62375,40
62382,85
62387,65
62388,42
62389,80
62415,55
62422,40
62426,38
62427,41
62435,41
62461,59
62477,39
62480,77
62486,43
62495,38
62497,79
62498,37
62524,38
62526,38
62529,46
62532,58
62575,73
62604,47
62605,78
62606,53
62607,39
62611,54
62613,39
62614,78
62617,56
62620,59
62634,67
62650,68
62653,39
62654,39
62657,81
62667,64
62671,37
62679,54
62690,47
62702,42
62703,44
62710,50
62714,41
62718,62
62722,43
62727,65
62754,36
62757,68
62758,38
62760,62
62762,85
62768,38
62769,36
62770,38
62779,36
62784,50
62791,68
62798,41
62807,54
62822,42
62828,53
62840,37
62845,41
62863,65
62873,37
62875,66
62878,70
62879,62
62883,71
62892,46
62893,82
62896,36
62897,62
62906,40
62912,40
62915,43
62919,39
62921,66
62941,80
62959,72
63072,69
63090,72
63169,42
63177,73
63194,60
63198,34
63206,34
63240,78
63268,33
63269,77
63277,54
63305,71
63374,74
63437,37
63444,39
63461,68
63473,79
63488,81
63500,64
63507,62
63538,86
63547,85
63549,70
63552,55
63584,63
63589,44
63606,79
63615,37
63621,38
63640,38
63646,67
63649,67
63651,75
63675,40
63714,65
63730,73
63743,33
63751,37
63757,38
63785,59
63795,73
63799,40
63810,57
63819,40
63852,74
63857,50
63885,84
63901,60
63908,78
63953,47
63989,71
64015,76
64063,83
64076,87
64089,60
64112,44
64133,73
64156,63
64177,38
64218,81
64304,78
64324,61
64326,77
64332,78
64367,49
64383,75
64421,79
64463,80
64471,58
64480,73
64527,71
64548,39
64603,47
64615,50
64618,55
64622,79
64654,60
64671,49
64675,51
64712,39
64725,71
64741,55
64751,56
64768,76
64777,74
64780,34
64810,85
64820,89
64847,81
64851,88
64852,78
64853,82
64854,74
64855,84
64856,72
64857,73
64859,37
64860,56
64862,66
64863,44
64864,41
64868,56
64869,37
64870,43
64871,61
64872,38
64873,77
64874,40
64875,51
64876,39
64883,71
64884,57
64886,46
64891,72
64893,43
64894,42
64895,39
64896,52
64898,36
64900,44
64904,47
64906,44
64908,34
64909,55
64911,44
64916,39
64919,37
64921,38
64924,69
64926,69
